Protein_ID,Gene,S1,S2,S3,R1,R2,R3
not found,NR2F1,-1.07435,-2.0836,-2.33977,-2.01576,-1.74164,-2.01019
P04150,NR3C1,-3.02722,-0.189034,-0.136204,-0.176323,0.0285702,-0.12846
P01111,NRAS,0.668156,1.11548,0.960472,0.993603,0.704872,1.12393
Q9UHY1,NRBP1,0.872671,0.2332,0.0384731,0.483603,0.495695,0.164898
Q9NSY0,NRBP2,-0.867897,-1.35493,-1.38267,-1.82454,-1.61641,-2.01093
O43847,NRDC,-0.844049,0.222393,0.249977,0.349747,0.321928,0.187799
Q16656,NRF1,-2.19414,-0.6208,-0.653681,-1.31528,-0.880697,-0.861383
Q92686,NRGN,0.333736,-1.5497,-3.09876,-2.22067,-2.40607,-2.51556
Q8IXM6,NRM,-0.763561,-0.714987,-0.797661,-0.836914,-2.65323,-1.14704
O95478,NSA2,-2.65445,-0.367603,-0.386955,-0.212349,0.250961,-0.0729656
Q9BZ95,NSD3,-2.00081,-2.57375,-2.81274,-2.47528,-2.45161,-2.52371
Q15738,NSDHL,0.501337,1.74831,1.91294,1.83446,1.86394,1.62538
P46459,NSF,2.21957,1.65495,1.37049,1.11646,1.32769,1.12393
Q9UNZ2,NSFL1C,-0.160078,1.37656,1.37551,1.13402,1.37851,1.22148
Q96IY1,NSL1,-3.54738,-1.4119,-1.41004,-1.59581,-1.70461,-1.46233
Q96MG7,NSMCE3,-3.14303,-2.20768,-2.14398,-2.26619,-2.05172,-2.08519
Q9NXX6,NSMCE4A,-3.78099,-2.9329,-2.66002,-2.88383,-2.05164,-2.43272
Q9H0G5,NSRP1,-3.36031,-2.95162,-2.85134,-1.21025,-1.11817,-1.30914
Q08J23,NSUN2,2.88699,2.68871,2.72915,2.70925,2.68032,2.65649
Q96CB9,NSUN4,-3.51669,-1.44349,-1.59601,-1.03156,-0.839851,-1.31263
Q63ZY6;Q96P11,NSUN5,-1.74957,-1.68365,-1.44725,-1.44134,-1.32733,-1.29387
Q8TCD5,NT5C,-2.33507,-2.4718,-1.96742,-2.61985,-3.28448,-2.27737
P49902,NT5C2,-0.708698,0.109625,0.324526,0.0127106,-0.134295,-0.376045
Q9H0P0,NT5C3A,-2.18442,-1.09379,-1.06118,-1.06591,-0.627441,-0.920643
Q969T7,NT5C3B,1.77996,-1.36427,-1.26507,-1.5682,-1.60427,-1.50749
Q5TFE4,NT5DC1,0.328501,0.16711,0.21681,0.0501862,0.176323,0.187799
P21589,NT5E,-0.0743484,-0.741951,-0.97035,-1.38635,-0.964495,-0.948
P78549,NTHL1,-0.130932,-1.4399,-1.76977,-1.80976,-1.25384,-1.52733
Q9BV86,NTMT1,-1.33454,-1.08197,-1.47675,-1.17529,-2.50158,-1.35266
Q9BSD7,NTPCR,-1.03332,0.366783,0.334867,0.235104,0.545969,0.379023
Q9Y5A7,NUB1,1.43467,0.744539,0.87092,0.202188,0.34483,0.187799
P53384,NUBP1,0.37496,0.96801,0.899071,0.61445,0.956057,0.987017
Q9Y5Y2,NUBP2,2.01963,1.06798,1.29834,1.04401,0.669027,1.14748
Q02818,NUCB1,0.333736,1.32193,1.36546,1.45595,1.50589,1.28658
P80303,NUCB2,0.980101,1.24926,1.22795,1.06857,1.24489,1.00647
Q9H1E3,NUCKS1,-0.0882874,2.39352,2.16269,0.679667,1.39506,1.38894
Q9Y266,NUDC,0.138102,2.64689,2.6506,2.86982,2.91839,2.87154
Q96RS6,NUDCD1,-2.25604,-1.08987,-0.930983,-0.802435,-0.634274,-0.633047
Q8WVJ2,NUDCD2,-1.07435,1.75207,1.79055,1.60189,1.72683,1.41343
Q8IVD9,NUDCD3,-1.07435,-2.1164,-2.34276,-2.45405,-2.29111,-1.66106
P36639,NUDT1,0.323244,-1.03406,-0.93807,-0.547939,-0.598644,-0.439039
Q96DE0,NUDT16,0.925652,0.155796,0.205584,-0.161966,-0.499634,0.164898
Q9BRJ7,NUDT16L1,-2.20989,-0.422382,-0.357239,0.0624638,-1.26858,-0.375149
A8MXV4,NUDT19,-0.498663,-0.146389,0.0510731,-0.318043,-1.09295,-0.493065
P50583,NUDT2,-0.2202,0.178337,0.2824,0.369646,-0.0744343,0.129852
O43809,NUDT21,2.02125,3.14725,3.11847,3.17418,2.87381,3.1135
O95989,NUDT3,-0.555618,-0.415144,-0.666752,-0.776081,-0.579926,-0.73366
not found,NUDT4,0.600252,1.074,1.01937,1.21874,1.49057,1.27058
Q9UKK9,NUDT5,1.93257,2.23589,2.29039,2.26728,2.25096,2.11798
Q7Z417,NUFIP2,-0.167458,-0.74279,-0.802296,-0.579273,-0.256279,-0.504959
Q14980,NUMA1,1.19963,1.77074,1.77923,1.60189,1.65535,1.66264
P49757,NUMB,0.179409,-0.270975,-0.401491,-0.245354,-0.41884,-0.255028
P57740,NUP107,0.39012,0.405516,0.518467,0.61445,0.464668,0.511997
Q8WUM0,NUP133,2.08164,1.2332,1.25543,1.31937,1.37295,1.27593
P49790,NUP153,0.400139,0.132895,0.171368,0.235104,0.536053,0.232536
O75694,NUP155,1.19963,0.559427,0.589289,0.764784,0.411427,0.738274
Q12769,NUP160,1.12608,0.337036,0.314108,0.418226,0.310341,0.36904
Q5SRE5,NUP188,1.39514,0.774441,0.812914,1.20219,0.485428,1.00647
Q92621,NUP205,-0.517399,0.14439,0.182863,0.40864,0.400537,0.338665
Q8TEM1,NUP210,1.60025,1.10962,1.12445,0.852247,1.04264,0.84297
P35658,NUP214,0.0131149,0.0125999,0.0257626,0.0253105,0.263035,0.141628
Q8NFH5,NUP35,0.434666,0.265142,0.227951,0.267284,0.604073,0.398787
Q8NFH4,NUP37,0.400139,0.2332,0.395409,0.492704,-0.0094738,0.187799
Q8NFH3,NUP43,0.302029,0.698492,0.500204,0.61445,0.933573,0.674847
Q9UKX7,NUP50,0.939459,0.326982,0.453512,0.703382,0.669027,0.799026
Q7Z3B4,NUP54,-0.832273,-0.327621,-0.285439,-0.425991,-0.0609322,-0.303583
Q9BVL2,NUP58,0.280495,-0.523855,-0.410793,-0.323648,-2.80697,-0.705437
P37198,NUP62,0.879848,0.275635,0.205584,0.224215,0.485428,0.297146
Q9BW27,NUP85,0.219566,0.200533,0.314108,0.40864,0.516016,0.254396
Q99567,NUP88,-0.545969,0.642843,0.721283,0.671675,1.04963,0.714813
Q8N1F7,NUP93,-0.174875,2.28864,2.34513,2.33211,2.35614,2.37902
P52948,NUP98,0.986763,0.38628,0.424753,0.492704,0.555817,0.437519
Q9BXS6,NUSAP1,-0.75242,-1.65704,-1.76998,-0.835018,-0.857157,-0.82196
P61970,NUTF2,3.97759,3.92367,4.10494,3.74015,3.71149,3.78783
O15381,NVL,-1.89093,-1.13175,-0.876114,-0.974892,-0.557032,-0.943922
Q9UBU9,NXF1,1.48965,0.626543,0.673189,0.597673,0.475086,0.538963
Q6DKJ4,NXN,0.990084,0.593376,0.571905,0.845158,0.545969,0.753702
not found,NXT1,-2.82764,-0.0647049,-0.0130558,-0.11974,-0.0788994,-0.0459976
P29728,OAS2,1.77996,-4.76721,-3.89248,-1.25734,-3.11428,-3.44968
Q9Y6K5,OAS3,1.2913,0.296394,0.249977,0.42775,0.565598,0.502895
P04181,OAT,0.980101,2.84483,2.84221,3.01429,2.70929,2.959
Q8TAD7,OCC1,-3.716,-3.98157,-3.89216,-3.76352,-2.91093,-4.05061
Q9NX40,OCIAD1,1.07696,0.286053,0.205584,0.168507,0.321928,0.286577
Q56VL3,OCIAD2,0.138102,-0.871262,-0.579706,-0.442394,-0.883762,-0.357042
Q5SWX8,ODR4,-1.61374,-2.25993,-2.21546,-2.0952,-1.75977,-2.17086
O60502,OGA,1.04858,0.50696,0.554312,0.369646,0.378511,0.254396
Q02218,OGDH,1.63884,1.96477,1.83858,1.55051,1.73552,1.45178
Q8N543,OGFOD1,-0.879971,-0.961935,-0.301544,-0.133678,1.37295,-0.57674
Q6PK18,OGFOD3,-2.73373,0.189478,0.100401,-0.196507,-0.511787,-0.51066
Q9NZT2,OGFR,0.854568,-0.104969,-0.0130558,0.0746384,0.298658,-0.00646973
O15294,OGT,-1.634,-0.616402,-0.656301,-0.575998,-0.220367,-0.513222
Q9NTK5,OLA1,1.87087,2.12711,2.09433,2.29356,2.25096,2.16201
O60313,OPA1,0.587156,0.658964,0.385492,0.455946,0.34483,0.418283
Q9H6K4,OPA3,-2.68204,-0.254627,-0.377335,-0.0922585,-0.509295,-1.56585
Q96CV9,OPTN,-0.687325,-0.118643,-0.0664959,-0.11974,0.0426445,-0.0729656
Q13416,ORC2,-2.27957,-1.25551,-1.29099,-1.30212,-0.719473,-1.16215
Q9UBD5,ORC3,-0.373909,-1.08899,-1.16199,-1.07154,-0.928497,-0.929527
O43929,ORC4,0.54714,0.88821,0.563135,1.05634,0.974529,0.967299
O43913,ORC5,-0.708698,-0.372595,-0.303669,-0.0652905,-2.53377,-0.292156
not found,ORMDL1,-3.54738,-1.40308,-1.42389,-1.62238,-1.54891,-1.42775
Q13438,OS9,-1.15285,-1.60953,-1.39832,-1.40597,-1.54865,-1.60305
P22059,OSBP,1.37496,0.955013,0.926683,0.787151,1.33914,0.927034
Q9BXB4;Q9BXB5,OSBPL10,-1.4939,-0.533266,-0.640528,-0.684435,-1.01079,-0.777472
Q9BXB4,OSBPL11,-3.06319,-2.45966,-2.4915,-2.05752,-1.89363,-2.17971
Q9H4L5,OSBPL3,-1.73776,-2.49606,-2.45452,-2.68648,-1.89054,-2.95174
Q9BZF3,OSBPL6,-2.19997,-2.7857,-2.80745,-2.90476,-2.60397,-3.39684
Q9BZF1,OSBPL8,0.802641,0.974466,0.856636,0.809177,0.765535,0.674847
Q96SU4,OSBPL9,-0.916807,-0.146389,-0.183681,-0.354471,-0.659716,0.0192928
Q9NPF4,OSGEP,1.97676,0.650927,0.665016,0.288345,0.545969,0.221481
Q99650,OSMR,-1.86483,-2.69955,-2.71679,-3.08822,-3.49981,-3.22454
Q9NRP0,OSTC,1.03578,1.86755,1.64853,1.5592,1.41143,2.05398
Q92882,OSTF1,2.06756,0.736967,0.6894,0.687616,0.0703907,0.62538
Q96FW1,OTUB1,1.50366,1.78182,1.72522,1.73057,2,1.53003
Q96G74,OTUD5,-1.94839,-1.63508,-1.58024,-1.65236,-1.27988,-1.60898
Q96BN8,OTULIN,1.77996,0.356936,0.606462,0.51967,0.505892,0.398787
Q8WZ82,OVCA2,1.77996,0.189478,0.0882263,0.224215,-0.372345,0.164898
Q15070,OXA1L,1.2139,1.45713,1.34001,1.50625,0.137505,1.39879
P55809;Q9BYC2,OXCT1,1.77596,3.29639,3.39788,3.17418,3.19219,2.92363
Q96HP4,OXNAD1,-1.58219,-1.81435,-1.87334,-1.74585,-2.46621,-1.60949
Q9NWU1,OXSM,-1.0199,-1.97513,-2.20118,-2.63429,-2.90806,-2.26994
O95747,OXSR1,1.23084,1.40552,1.47705,1.45128,1.51602,1.37902
Q99571,P2RX4,-4.75687,-4.5298,-4.37566,-4.67418,-5.3683,-5.18162
Q32P28,P3H1,2.30203,1.55082,1.47237,1.60189,1.60881,1.41343
Q8IVL5,P3H2,-2.08872,-2.68997,-2.13595,-2.2271,-2.17158,-2.15733
P13674,P4HA1,1.27778,1.44324,1.51847,1.33969,1.48543,1.30764
O15460,P4HA2,2.42978,0.524662,0.509365,0.589212,0.748461,0.574154
P07237,P4HB,3.05494,5.51141,5.55542,5.66162,5.43296,5.61907
Q9NXG6,P4HTM,1.77996,-1.82351,-1.51537,-2.17055,-1.5118,-2.0003
Q9UQ80,PA2G4,1.83439,2.78182,2.85124,2.97098,2.93923,2.92874
Q9BRP4,PAAF1,-2.58379,-0.68442,-0.639444,-0.819296,-0.734568,-0.648979
P11940;Q4VXU2,PABPC1,2.68669,4.10375,4.15687,4.17418,3.45943,4.20052
Q13310,PABPC4,-0.0265942,1.61419,1.68536,1.89407,2.04264,1.94731
Q86U42;A6NDY0,PABPN1,1.80829,1.90858,1.98366,1.79453,2.02148,1.70294
Q6VY07,PACS1,-2.59746,-1.08914,-0.871096,-0.761795,-0.233963,-0.679893
Q9UNF0,PACSIN2,-0.123735,1.32698,1.33487,1.21324,0.970854,1.28126
Q9UKS6,PACSIN3,-2.00797,-0.328543,-0.12199,0.0253105,-0.399734,0.141628
Q8N7H5,PAF1,0.113956,0.243927,0.293047,0.168507,0.613533,0.164898
P43034,PAFAH1B1,1.81767,1.922,1.8638,1.86282,1.60881,1.868
P68402,PAFAH1B2,4.26139,3.69849,3.61497,3.6413,0.536053,3.20754
Q15102,PAFAH1B3,0.872671,2.49803,2.52073,2.47214,2.45418,2.4659
P22234,PAICS,3.09403,3.30922,3.22795,3.29617,2.81967,3.23529
Q9H074,PAIP1,-0.197359,2.40313,2.36798,2.39171,2.30743,2.411
Q13153,PAK1,0.604591,-0.29196,-0.505476,-0.256693,0.1635,-0.464819
Q9NWT1,PAK1IP1,-0.676756,-1.56351,-1.41123,-1.17848,-2.83805,-1.68176
Q13177,PAK2,1.09249,1.02509,1.05733,1.1571,1.36177,1.27058
Q8WX93,PALLD,-0.212545,-0.0515289,0.0384731,0.379494,0.422234,0.358986
Q8N3R9,PALS1,-2.46131,-2.7334,-3.04774,-3.34646,-2.60643,-3.09038
Q9NZW5,PALS2,-1.08829,-0.833956,-0.888039,-0.187874,-0.530832,-0.829638
Q9Y3D7,PAM16,0.659842,-0.0384731,0.0510731,-0.346201,0.275007,-0.142673
Q9NVE7,PANK4,-1.0199,-1.32876,-1.59666,-1.29662,-0.949718,-1.38625
Q96RD7,PANX1,-2.0696,-2.18052,-1.5109,-1.86815,-3.08198,-3.08317
P51003;Q9NRJ5,PAPOLA,0.918699,-0.568609,-0.536146,-0.522554,-0.303238,-0.445513
O43252,PAPSS1,0.510614,-0.0647049,0.0129395,0.0986843,0.238787,0.117977
O95340,PAPSS2,0.144075,2.05585,2.06045,2.17134,2.07724,2.14456
Q8TEW0,PARD3,-5.15495,-3.81883,-4.43104,-2.61702,-2.8856,-3.16015
Q99497,PARK7,2.48965,4.16852,4.26898,4.07161,4.24031,3.81566
O95453,PARN,0.783632,0.714005,0.614975,0.465223,0.918386,0.511997
P09874,PARP1,1.9801,3.074,3.09737,3.15996,3.00899,3.0493
Q53GL7,PARP10,-3.12211,-0.602158,-0.660578,-0.76285,-0.289106,-0.63719
Q9H0J9,PARP12,-2.69999,-3.12929,-3.45303,-2.57774,-2.1447,-2.81086
Q460N5,PARP14,-0.545969,-1.33722,-1.57757,-1.28301,-0.840094,-1.04626
Q9UGN5,PARP2,-2.78732,-3.06925,-2.95311,-3.52703,-3.86644,-3.38413
Q9UKK3,PARP4,-0.323576,-0.529339,-0.479521,-0.24934,-1.66779,-0.232
Q8IXQ6,PARP9,-1.31654,-1.35306,-1.36414,-1.76694,-1.16112,-1.82131
Q7L3T8,PARS2,-1.89794,-1.72388,-2.00964,-2.05369,-3.34442,-2.09819
Q9HBI1;Q9NVD7,PARVA,-0.307182,-0.403616,-0.327576,-0.23115,0.124329,-0.204063
Q86TB9,PATL1,1.46362,0.189478,0.21681,0.145605,-0.159061,0.232536
Q96IZ0,PAWR,-0.508001,0.774441,0.940294,0.967724,1.27501,1.0129
Q9BUH6,PAXX,0.24758,1.0126,0.79804,0.873308,0.963474,0.599993
Q9BVG4,PBDC1,-1.07435,-0.835981,-0.978233,-0.567614,-0.460405,-0.533207
Q96KB5,PBK,-2.46159,-0.200253,-0.314817,0.35973,0.594549,0.348862
P30039,PBLD,-3.716,-4.02891,-4.10217,-4.19721,-5.91225,-4.40072
Q86U86,PBRM1,-0.290972,-1.48177,-1.89227,-1.61553,-1.4703,-1.73775
Q96AQ6,PBXIP1,-0.555618,0.461731,0.500204,0.369646,0.378511,0.447042
P11498,PC,1.89764,2.66297,2.76017,1.89063,1.75702,1.8175
P61457,PCBD1,-0.635237,0.14439,0.182863,0.179821,0.0840645,0.153311
Q15365,PCBP1,3.117,3.30922,3.47003,3.24322,3.51096,3.03674
Q15366,PCBP2,3.65566,4.62346,4.78961,4.77321,4.84298,4.72071
P57721,PCBP3,0.496675,0.941898,1.0821,0.907742,0.0976105,0.850166
P05165,PCCA,-1.27358,-2.35041,-2.78112,-3.78734,-3.18494,-3.47567
P05166,PCCB,-0.867897,-0.850742,-1.1418,-2.05142,-1.48466,-1.80778
Q5JVF3,PCID2,-0.123735,-0.810522,-0.775833,-0.678442,-1.44551,-0.903959
Q9H4Z3,PCIF1,-0.489386,-1.35179,-1.07889,-1.83012,-1.62312,-1.78031
Q16822,PCK2,0.733007,1.39593,1.40526,1.37458,0.992769,1.33354
Q15004,PCLAF,1.77996,-1.19056,-1.38869,0.88718,1.22033,0.892601
Q9Y6V0,PCLO,-3.12521,-2.46785,-2.53716,-2.41066,-3.21793,-2.31963
Q15154,PCM1,1.77996,-1.32471,-1.24979,-1.02139,-0.753183,-0.979811
P22061,PCMT1,2.58056,2.57225,2.47938,2.53957,2.53356,2.43034
P12004,PCNA,1.8994,3.59756,3.6568,3.57857,3.66676,3.66059
Q8WW12,PCNP,-1.29685,1.29123,1.30887,1.26728,1.5656,1.35393
Q9UHG3,PCYOX1,1.51523,1.79282,1.92326,1.59345,0.807356,1.43273
Q8NBM8,PCYOX1L,-0.508001,0.818163,0.443989,0.298763,-0.289469,0.547842
P49585,PCYT1A,-0.013237,0.2332,0.415037,0.339693,0.485428,0.221481
Q99447,PCYT2,-0.832273,-0.294462,-0.380394,-0.730291,-0.611204,-0.667723
Q13442,PDAP1,1.36732,2.28864,2.33229,2.15996,2.23266,2.31806
Q9BUL8,PDCD10,1.2913,1.22239,1.29305,1.52855,1.15704,1.25981
Q14690,PDCD11,-0.916807,-1.04147,-0.919573,-0.629032,-0.250431,-0.701448
Q53EL6,PDCD4,1.664,1.22239,1.2824,0.679667,1.21412,0.813824
O14737,PDCD5,1.77596,2.45251,2.66091,2.66967,2.79494,2.73439
O75340,PDCD6,1.68669,3.81996,3.77544,3.42061,1.5008,3.37902
Q8WUM4,PDCD6IP,1.31797,2.43155,2.4933,2.38684,2.42761,2.44229
Q13371,PDCL,1.77996,-3.25174,-3.27613,-2.85206,-0.682066,-2.74046
Q9H2J4,PDCL3,-1.91095,-0.525774,-0.480856,-0.0922585,-0.296024,-0.280622
Q6L8Q7,PDE12,1.08008,1.06193,1.02576,1.05019,1.05658,0.967299
Q5VU43,PDE4DIP,1.77996,-2.61387,-2.33663,-2.37746,-2.72386,-2.3358
O43924,PDE6D,0.385084,-0.776815,-0.926571,-0.696695,-2.21459,-0.851645
O60658,PDE8A,-2.89436,-3.34383,-3.432,-3.44964,-3.8982,-3.19011
Q9HBH1,PDF,-0.282934,-1.00157,-0.969286,-0.903481,-1.15596,-0.88686
P08559;P29803,PDHA1,1.22803,2.22781,2.22795,1.90434,1.88753,1.76136
P11177,PDHB,1.42488,2.45713,2.5002,2.07767,2.25096,2.24896
O00330,PDHX,-0.993427,-0.13245,-0.245016,-0.207041,-0.149418,-0.27721
P30101,PDIA3,4.18377,5.94847,6.11059,6.02139,5.96347,5.83393
P13667,PDIA4,1.6723,3.55513,3.63604,3.63103,3.83794,3.66059
Q14554,PDIA5,-1.62448,-0.529535,-0.421944,-0.810022,-0.616379,-0.75231
Q15084,PDIA6,4.52155,4.81996,4.81291,5.13837,4.89724,5.20754
Q15118,PDK1,-2.38157,-1.20191,-1.1077,-1.76879,-2.24613,-1.54204
Q15120,PDK3,-1.48831,-0.853184,-0.921267,-0.926344,-0.482952,-0.89312
O00151,PDLIM1,0.0644169,0.54215,0.673189,1.09271,1.15056,1.20474
Q96JY6,PDLIM2,1.77996,-3.26508,-3.48038,-2.94091,-2.21265,-2.79649
P50479,PDLIM4,-2.65926,-0.0647049,-0.0664959,0.398991,0.545969,0.286577
Q96HC4,PDLIM5,0.0196285,0.626543,0.623436,0.816446,0.632269,0.947308
Q9NR12,PDLIM7,-0.584963,0.356936,0.303616,1.15137,1.29278,1.2544
Q9P0J1,PDP1,-0.307182,-1.73113,-1.82512,-1.206,-1.07163,-1.26525
Q8NCN5,PDPR,-0.382471,0.674906,0.648527,0.546143,0.604073,0.547842
Q29RF7,PDS5A,1.40512,0.84659,0.842209,0.711203,0.82375,0.666719
Q9NTI5,PDS5B,-1.32507,0.121307,0.2824,0.122335,0.52607,0.0939312
Q6P996,PDXDC1,-0.235628,-0.598761,-0.591761,-0.253721,-0.557823,-0.214422
O00764,PDXK,1.69078,2.0282,1.95378,1.89407,0.9855,1.92703
Q96GD0,PDXP,0.185215,0.356936,-0.462421,-0.511152,-0.374855,-0.334225
Q15121,PEA15,2.82327,2.98249,2.76592,3.06857,3.11437,1.21034
P30086,PEBP1,3.48378,4.41978,4.45232,4.29617,4.03562,4.0129
Q9UBV8,PEF1,-0.941898,0.14439,0.21681,-0.257376,0.275007,-0.287987
Q9BRX2,PELO,-1.8497,-0.146389,-0.15056,-0.0787125,0,-0.0327015
Q8IZL8,PELP1,0.167727,-0.091423,0,0.0378017,0.0285702,-0.0459976
P12955,PEPD,-0.299055,2.17274,2.19711,1.95461,1.76129,1.93043
O00541,PES1,-0.235628,0.789162,0.87801,1.15137,0.731184,1.09998
O96011,PEX11B,-3.54738,-1.41546,-1.41547,-1.56462,-1.39667,-1.50046
O75381,PEX14,1.77996,0.316858,0.385492,0.319372,0.613533,0.27593
P40855,PEX19,-1.86449,0.980892,0.980371,0.859301,0.918386,0.86445
P50542,PEX5,-1.36468,-0.766932,-0.851038,-0.909573,-1.13838,-1.25363
O15067,PFAS,1.35192,0.881357,1,0.928015,0.863939,0.82847
O60925,PFDN1,-0.584963,1.63472,1.58062,1.61861,1.40599,1.62538
Q9UHV9,PFDN2,0.676424,1.67094,1.5979,1.64334,1.58496,1.64206
Q9NQP4,PFDN4,1.40512,0.674906,0.518467,0.639254,0.286882,0.730495
Q99471,PFDN5,0.911713,1.03748,1.09433,0.88026,1.43296,1.12985
O15212,PFDN6,-0.102362,0.961527,1.02576,0.974237,0.948601,0.987017
O60825,PFKFB2,-1.73086,-1.2777,-1.41072,-1.46771,-2.25567,-1.9682
P08237;P17858,PFKL,0.760489,1.56371,1.63185,1.19105,1.11769,1.21592
P08237,PFKM,0.582764,0.461731,0.293047,0,0.214125,0.0817566
Q01813,PFKP,2.36732,2.63675,2.56533,2.77601,2.72247,2.61907
P07737,PFN1,4.68669,6.86625,6.86067,6.95296,6.22497,6.70095
P35080,PFN2,1.77211,2.20603,2.10343,2.5592,2.52607,2.44704
P18669,PGAM1,6.36891,6.52521,6.53594,6.3378,5.20945,6.34441
Q96HS1,PGAM5,0.0769615,1.27563,1.30887,1.22421,1.57531,1.20474
P52209,PGD,1.15299,2.56157,2.67319,2.53076,2.33342,2.37902
P00558,PGK1,5.98801,6.61832,6.64386,6.27818,6.27612,6.22322
O95336,PGLS,1.48495,2.84835,2.87978,2.6413,3.06695,2.69497
P36871,PGM1,1.62609,2.99683,2.97211,2.79269,2.83592,2.86623
Q96G03,PGM2,0.756594,0.286053,0.345135,0.134018,0.286882,0.254396
Q6PCE3,PGM2L1,-1.75337,-1.84421,-2.43257,-0.905741,-0.907375,-1.16164
O95394,PGM3,-0.013237,0.14439,0.124447,0.191048,0.286882,0.221481
A6NDG6,PGP,1.80264,1.39593,1.35024,1.27258,1.54102,1.17066
O00264,PGRMC1,0.672297,2.91866,2.91811,3.0957,3.03386,3.09393
O15173,PGRMC2,0.725058,1.39111,1.56753,1.32957,0.978195,1.36904
Q8IZ21,PHACTR4,-1.90476,-2.51592,-2.65306,-2.36915,-2.1136,-2.89508
Q9H814,PHAX,-0.116575,0.0125999,-0.0395279,0.134018,-0.0063076,0.0939312
P35232,PHB1,2.56951,2.90182,2.86022,3.03001,3.18428,3.06948
Q99623,PHB2,2.08164,2.78733,2.84221,2.89921,2.7866,2.85911
Q8IXK0,PHC2,-1.6598,-2.66653,-2.68511,-2.14567,-1.95459,-2.54322
Q96QT6,PHF12,-1.33891,-3.23103,-3.17598,-3.19079,-3.01224,-3.05809
O94880,PHF14,-2.58495,-1.5025,-1.50519,-1.33226,-1.94212,-1.27172
Q9BUL5,PHF23,1.77996,-0.212036,-0.12199,-0.435133,-0.564816,-0.280369
Q7RTV0,PHF5A,-2.08768,1.49354,1.64021,1.5592,1.59932,1.57849
Q8IWS0,PHF6,-1.17348,-0.721455,-0.706816,-0.931812,-0.638329,-0.789028
O75151;Q9UPP1,PHF8,-2.95213,-2.67717,-2.56844,-2.68477,-2.0678,-2.35059
O43175,PHGDH,2.54714,4.09637,4.14956,4.23646,3.8679,4.36025
Q8WWQ0,PHIP,0.672297,-0.626787,-0.575272,-0.668427,-0.457617,-0.711338
Q93100,PHKB,-1.08829,-0.921452,-0.94417,-0.997471,-1.03263,-1.24827
P15735,PHKG2,-0.916807,-1.09117,-0.997894,-0.825493,-1.02959,-1.04709
Q53GA4,PHLDA2,-2.03807,-2.25817,-2.90696,-2.11939,-2.13181,-2.06567
Q9Y5J5,PHLDA3,-4.54379,-4.08805,-3.80535,-3.24123,-2.68812,-2.97042
Q86SQ0,PHLDB2,1.77996,-0.0515289,0.171368,0.492704,0.137505,0.318056
Q9NRX4,PHPT1,0.542625,1.74454,1.6894,1.51074,1.31034,1.44229
Q9BTU6,PI4K2A,-1.08829,0.306662,0.355331,0.134018,0.422234,0.0570946
P42356,PI4KA,-1.2185,-0.851498,-0.941269,-1.02539,-0.864866,-0.950804
not found,PIAS1,-1.5569,-1.70946,-1.73035,-1.95293,-1.26873,-1.61567
Q13492,PICALM,1.3285,1.714,1.77544,1.71898,1.97085,1.74986
Q92508,PIEZO1,-1.46387,-1.2513,-1.37125,-1.18039,-0.579344,-0.956383
Q92643,PIGK,0.659842,0.489038,0.563135,0.35973,-1.26155,0.338665
O95427,PIGN,-2.22354,-2.71835,-3.38157,-4.10454,-3.51348,-2.96815
Q96S52,PIGS,1.58276,1.0126,0.760172,0.145605,0.731184,0.493734
Q969N2,PIGT,-1.0199,0.395929,0.518467,0.157101,0.201633,-0.100447
